ds,scheme,rule,eta,lam_end_frac,mse,loss,nnz,ep,time
dense_500x1000,prox_linear_ext,gsl_r,0.950000,0.010000,0.002262,79.576662,20,599.000000,0.474545
dense_500x1000,prox_linear_sgd,shuffle,0.950000,0.010000,21.190434,5297.608419,0,1193.000000,2.002214
dense_500x1000,prox_linear_svrg,shuffle,0.950000,0.010000,0.002262,79.576662,20,1140.000000,4.362004
dense_500x1000,bcm,cyclic,0.950000,0.010000,0.002262,79.576662,20,641.000000,2.421307
dense_500x1000,bcm,shuffle,0.950000,0.010000,0.002262,79.576662,20,622.000000,2.352704
dense_500x1000,bcm,random,0.950000,0.010000,0.002262,79.576662,20,614.000000,2.322398
dense_500x1000,bcm,block_shuffle,0.950000,0.010000,0.002262,79.576662,20,639.000000,2.412545
dense_500x1000,bcm,gs_r,0.950000,0.010000,0.002262,79.576662,20,632.000000,2.392986
dense_500x1000,bcm,gsl_r,0.950000,0.010000,0.002262,79.576662,20,627.000000,2.374092
dense_500x1000,sklearn,-,,0.010000,0.002073,79.575585,20,,0.008221
dense_500x1000,nesterov,random,0.300000,0.001000,0.000245,8.039489,23,4000.000000,0.381366
dense_500x1000,nesterov_ls,random,0.300000,0.001000,0.093745,39.283778,882,4000.000000,0.572221
dense_500x1000,prox_lin,cyclic,0.300000,0.001000,0.000245,8.038876,20,61.000000,0.023769
dense_500x1000,prox_lin,shuffle,0.300000,0.001000,0.000245,8.038876,20,67.000000,0.028224
dense_500x1000,prox_lin,random,0.300000,0.001000,0.000245,8.038876,20,104.000000,0.041798
dense_500x1000,prox_lin,block_shuffle,0.300000,0.001000,0.000245,8.038876,20,68.000000,0.026579
dense_500x1000,prox_lin,gs_r,0.300000,0.001000,0.000245,8.038876,20,60.000000,0.047269
dense_500x1000,prox_lin,gsl_r,0.300000,0.001000,0.000245,8.038876,20,59.000000,0.047218
dense_500x1000,prox_point,cyclic,0.300000,0.001000,0.000245,8.038876,20,61.000000,0.023665
dense_500x1000,prox_point,shuffle,0.300000,0.001000,0.000245,8.038876,20,67.000000,0.027335
dense_500x1000,prox_point,random,0.300000,0.001000,0.000245,8.038876,20,104.000000,0.042312
dense_500x1000,prox_point,block_shuffle,0.300000,0.001000,0.000245,8.038876,20,68.000000,0.028048
dense_500x1000,prox_point,gs_r,0.300000,0.001000,0.000245,8.038876,20,59.000000,0.046951
dense_500x1000,prox_point,gsl_r,0.300000,0.001000,0.000245,8.038876,20,59.000000,0.046783
dense_500x1000,prox_linear_ext,cyclic,0.300000,0.001000,0.000245,8.038876,20,61.000000,0.023726
dense_500x1000,prox_linear_ext,shuffle,0.300000,0.001000,0.000245,8.038876,20,66.000000,0.027005
dense_500x1000,prox_linear_ext,random,0.300000,0.001000,0.000245,8.038876,20,146.000000,0.058540
dense_500x1000,prox_linear_ext,block_shuffle,0.300000,0.001000,0.000245,8.038876,20,68.000000,0.027197
dense_500x1000,prox_linear_ext,gs_r,0.300000,0.001000,0.000245,8.038876,20,60.000000,0.047329
dense_500x1000,prox_linear_ext,gsl_r,0.300000,0.001000,0.000245,8.038876,20,59.000000,0.047284
dense_500x1000,prox_linear_sgd,shuffle,0.300000,0.001000,21.190434,5297.608419,0,822.000000,1.365613
dense_500x1000,prox_linear_svrg,shuffle,0.300000,0.001000,0.000245,8.038876,20,196.000000,0.768470
dense_500x1000,bcm,cyclic,0.300000,0.001000,0.000245,8.038876,20,69.000000,0.258097
dense_500x1000,bcm,shuffle,0.300000,0.001000,0.000245,8.038876,20,69.000000,0.260045
dense_500x1000,bcm,random,0.300000,0.001000,0.000245,8.038876,20,67.000000,0.252249
dense_500x1000,bcm,block_shuffle,0.300000,0.001000,0.000245,8.038876,20,67.000000,0.250847
dense_500x1000,bcm,gs_r,0.300000,0.001000,0.000245,8.038876,20,67.000000,0.252077
dense_500x1000,bcm,gsl_r,0.300000,0.001000,0.000245,8.038876,20,66.000000,0.249973
dense_500x1000,nesterov,random,0.500000,0.001000,0.000148,8.026896,31,7000.000000,0.664694
dense_500x1000,nesterov_ls,random,0.500000,0.001000,0.016270,17.315533,840,7000.000000,0.931432
dense_500x1000,prox_lin,cyclic,0.500000,0.001000,0.000148,8.026122,22,101.000000,0.039954
dense_500x1000,prox_lin,shuffle,0.500000,0.001000,0.000148,8.026122,22,108.000000,0.044138
dense_500x1000,prox_lin,random,0.500000,0.001000,0.000148,8.026122,22,167.000000,0.066905
dense_500x1000,prox_lin,block_shuffle,0.500000,0.001000,0.000148,8.026122,22,110.000000,0.043242
dense_500x1000,prox_lin,gs_r,0.500000,0.001000,0.000148,8.026122,22,100.000000,0.078708
dense_500x1000,prox_lin,gsl_r,0.500000,0.001000,0.000148,8.026122,22,101.000000,0.079885
dense_500x1000,prox_point,cyclic,0.500000,0.001000,0.000148,8.026122,22,101.000000,0.039355
dense_500x1000,prox_point,shuffle,0.500000,0.001000,0.000148,8.026122,22,106.000000,0.043299
dense_500x1000,prox_point,random,0.500000,0.001000,0.000148,8.026122,22,175.000000,0.069831
dense_500x1000,prox_point,block_shuffle,0.500000,0.001000,0.000148,8.026122,22,110.000000,0.042952
dense_500x1000,prox_point,gs_r,0.500000,0.001000,0.000148,8.026122,22,102.000000,0.080884
dense_500x1000,prox_point,gsl_r,0.500000,0.001000,0.000148,8.026122,22,100.000000,0.079066
dense_500x1000,prox_linear_ext,cyclic,0.500000,0.001000,0.000148,8.026122,22,101.000000,0.039634
dense_500x1000,prox_linear_ext,shuffle,0.500000,0.001000,0.000148,8.026122,22,106.000000,0.044142
dense_500x1000,prox_linear_ext,random,0.500000,0.001000,0.000148,8.026122,22,219.000000,0.087466
dense_500x1000,prox_linear_ext,block_shuffle,0.500000,0.001000,0.000148,8.026122,22,108.000000,0.042259
dense_500x1000,prox_linear_ext,gs_r,0.500000,0.001000,0.000148,8.026122,22,100.000000,0.079944
dense_500x1000,prox_linear_ext,gsl_r,0.500000,0.001000,0.000148,8.026122,22,101.000000,0.080126
dense_500x1000,prox_linear_sgd,shuffle,0.500000,0.001000,21.190434,5297.608419,0,850.000000,1.412353
dense_500x1000,prox_linear_svrg,shuffle,0.500000,0.001000,0.000148,8.026122,22,463.000000,1.829918
dense_500x1000,bcm,cyclic,0.500000,0.001000,0.000148,8.026122,22,112.000000,0.420125
dense_500x1000,bcm,shuffle,0.500000,0.001000,0.000148,8.026122,22,110.000000,0.413549
dense_500x1000,bcm,random,0.500000,0.001000,0.000148,8.026122,22,110.000000,0.413036
dense_500x1000,bcm,block_shuffle,0.500000,0.001000,0.000148,8.026122,22,109.000000,0.409968
dense_500x1000,bcm,gs_r,0.500000,0.001000,0.000148,8.026122,22,108.000000,0.406811
dense_500x1000,bcm,gsl_r,0.500000,0.001000,0.000148,8.026122,22,108.000000,0.405370
dense_500x1000,nesterov,random,0.700000,0.001000,0.000136,8.025373,33,13000.000000,1.234905
dense_500x1000,nesterov_ls,random,0.700000,0.001000,0.001261,8.688770,427,13000.000000,1.447526
dense_500x1000,prox_lin,cyclic,0.700000,0.001000,0.000137,8.025200,26,181.000000,0.069778
dense_500x1000,prox_lin,shuffle,0.700000,0.001000,0.000137,8.025200,26,193.000000,0.078160
dense_500x1000,prox_lin,random,0.700000,0.001000,0.000137,8.025200,26,292.000000,0.116057
dense_500x1000,prox_lin,block_shuffle,0.700000,0.001000,0.000137,8.025200,26,194.000000,0.076527
dense_500x1000,prox_lin,gs_r,0.700000,0.001000,0.000137,8.025200,26,179.000000,0.143910
dense_500x1000,prox_lin,gsl_r,0.700000,0.001000,0.000137,8.025200,26,179.000000,0.144031
dense_500x1000,prox_point,cyclic,0.700000,0.001000,0.000137,8.025200,26,181.000000,0.069489
dense_500x1000,prox_point,shuffle,0.700000,0.001000,0.000137,8.025200,26,196.000000,0.079273
dense_500x1000,prox_point,random,0.700000,0.001000,0.000137,8.025200,26,292.000000,0.116785
dense_500x1000,prox_point,block_shuffle,0.700000,0.001000,0.000137,8.025200,26,194.000000,0.074936
dense_500x1000,prox_point,gs_r,0.700000,0.001000,0.000137,8.025200,26,179.000000,0.143356
dense_500x1000,prox_point,gsl_r,0.700000,0.001000,0.000137,8.025200,26,180.000000,0.142962
dense_500x1000,prox_linear_ext,cyclic,0.700000,0.001000,0.000137,8.025200,26,181.000000,0.069250
dense_500x1000,prox_linear_ext,shuffle,0.700000,0.001000,0.000137,8.025200,26,205.000000,0.083770
dense_500x1000,prox_linear_ext,random,0.700000,0.001000,0.000137,8.025200,26,325.000000,0.130917
dense_500x1000,prox_linear_ext,block_shuffle,0.700000,0.001000,0.000137,8.025200,26,195.000000,0.076068
dense_500x1000,prox_linear_ext,gs_r,0.700000,0.001000,0.000137,8.025200,26,179.000000,0.143315
dense_500x1000,prox_linear_ext,gsl_r,0.700000,0.001000,0.000137,8.025200,26,179.000000,0.142366
dense_500x1000,prox_linear_sgd,shuffle,0.700000,0.001000,21.190434,5297.608419,0,905.000000,1.515617
dense_500x1000,prox_linear_svrg,shuffle,0.700000,0.001000,0.000137,8.025200,26,798.000000,3.144266
dense_500x1000,bcm,cyclic,0.700000,0.001000,0.000137,8.025200,26,197.000000,0.741927
dense_500x1000,bcm,shuffle,0.700000,0.001000,0.000137,8.025200,26,201.000000,0.754416
dense_500x1000,bcm,random,0.700000,0.001000,0.000137,8.025200,26,198.000000,0.743607
dense_500x1000,bcm,block_shuffle,0.700000,0.001000,0.000137,8.025200,26,186.000000,0.711865
dense_500x1000,bcm,gs_r,0.700000,0.001000,0.000137,8.025200,26,188.000000,0.710790
dense_500x1000,bcm,gsl_r,0.700000,0.001000,0.000137,8.025200,26,187.000000,0.710012
dense_500x1000,nesterov,random,0.850000,0.001000,0.000116,8.024292,44,29000.000000,2.771428
dense_500x1000,nesterov_ls,random,0.850000,0.001000,0.000129,8.024881,48,29000.000000,2.885731
dense_500x1000,prox_lin,cyclic,0.850000,0.001000,0.000116,8.024264,39,390.000000,0.150015
dense_500x1000,prox_lin,shuffle,0.850000,0.001000,0.000116,8.024264,39,414.000000,0.168122
dense_500x1000,prox_lin,random,0.850000,0.001000,0.000116,8.024264,39,593.000000,0.243932
dense_500x1000,prox_lin,block_shuffle,0.850000,0.001000,0.000116,8.024264,39,412.000000,0.159360
dense_500x1000,prox_lin,gs_r,0.850000,0.001000,0.000116,8.024264,39,386.000000,0.305049
dense_500x1000,prox_lin,gsl_r,0.850000,0.001000,0.000116,8.024264,39,384.000000,0.304686
dense_500x1000,prox_point,cyclic,0.850000,0.001000,0.000116,8.024264,39,390.000000,0.149166
dense_500x1000,prox_point,shuffle,0.850000,0.001000,0.000116,8.024264,39,408.000000,0.165089
dense_500x1000,prox_point,random,0.850000,0.001000,0.000116,8.024264,39,565.000000,0.227045
dense_500x1000,prox_point,block_shuffle,0.850000,0.001000,0.000116,8.024264,39,408.000000,0.158066
dense_500x1000,prox_point,gs_r,0.850000,0.001000,0.000116,8.024264,39,387.000000,0.303701
dense_500x1000,prox_point,gsl_r,0.850000,0.001000,0.000116,8.024264,39,381.000000,0.301362
dense_500x1000,prox_linear_ext,cyclic,0.850000,0.001000,0.000116,8.024264,39,390.000000,0.149894
dense_500x1000,prox_linear_ext,shuffle,0.850000,0.001000,0.000116,8.024264,39,423.000000,0.171621
dense_500x1000,prox_linear_ext,random,0.850000,0.001000,0.000116,8.024264,39,787.000000,0.312864
dense_500x1000,prox_linear_ext,block_shuffle,0.850000,0.001000,0.000116,8.024264,39,408.000000,0.158419
dense_500x1000,prox_linear_ext,gs_r,0.850000,0.001000,0.000116,8.024264,39,386.000000,0.304112
dense_500x1000,prox_linear_ext,gsl_r,0.850000,0.001000,0.000116,8.024264,39,384.000000,0.304015
dense_500x1000,prox_linear_sgd,shuffle,0.850000,0.001000,21.190434,5297.608419,0,1047.000000,1.805807
dense_500x1000,prox_linear_svrg,shuffle,0.850000,0.001000,0.000116,8.024264,39,2214.000000,8.805134
dense_500x1000,bcm,cyclic,0.850000,0.001000,0.000116,8.024264,39,414.000000,1.569763
dense_500x1000,bcm,shuffle,0.850000,0.001000,0.000116,8.024264,39,406.000000,1.534829
dense_500x1000,bcm,random,0.850000,0.001000,0.000116,8.024264,39,409.000000,1.555941
dense_500x1000,bcm,block_shuffle,0.850000,0.001000,0.000116,8.024264,39,414.000000,1.569163
dense_500x1000,bcm,gs_r,0.850000,0.001000,0.000116,8.024264,39,418.000000,1.585940
dense_500x1000,bcm,gsl_r,0.850000,0.001000,0.000116,8.024264,39,418.000000,1.581552
dense_500x1000,nesterov,random,0.950000,0.001000,0.000114,8.024344,51,90000.000000,8.687394
dense_500x1000,nesterov_ls,random,0.950000,0.001000,0.000118,8.024304,46,90000.000000,8.645672
dense_500x1000,prox_lin,cyclic,0.950000,0.001000,0.000114,8.024252,43,1148.000000,0.439902
dense_500x1000,prox_lin,shuffle,0.950000,0.001000,0.000114,8.024252,43,1215.000000,0.490454
dense_500x1000,prox_lin,random,0.950000,0.001000,0.000114,8.024252,43,1595.000000,0.643623
dense_500x1000,prox_lin,block_shuffle,0.950000,0.001000,0.000114,8.024252,43,1166.000000,0.452311
dense_500x1000,prox_lin,gs_r,0.950000,0.001000,0.000114,8.024252,43,1142.000000,0.902633
dense_500x1000,prox_lin,gsl_r,0.950000,0.001000,0.000114,8.024252,43,1150.000000,0.908827
dense_500x1000,prox_point,cyclic,0.950000,0.001000,0.000114,8.024252,43,1148.000000,0.439384
dense_500x1000,prox_point,shuffle,0.950000,0.001000,0.000114,8.024252,43,1224.000000,0.494101
dense_500x1000,prox_point,random,0.950000,0.001000,0.000114,8.024252,43,1692.000000,0.678499
dense_500x1000,prox_point,block_shuffle,0.950000,0.001000,0.000114,8.024252,43,1189.000000,0.464226
dense_500x1000,prox_point,gs_r,0.950000,0.001000,0.000114,8.024252,43,1144.000000,0.911917
dense_500x1000,prox_point,gsl_r,0.950000,0.001000,0.000114,8.024252,43,1146.000000,0.910796
dense_500x1000,prox_linear_ext,cyclic,0.950000,0.001000,0.000114,8.024252,43,1148.000000,0.441116
dense_500x1000,prox_linear_ext,shuffle,0.950000,0.001000,0.000114,8.024252,43,1212.000000,0.490968
dense_500x1000,prox_linear_ext,random,0.950000,0.001000,0.000114,8.024252,43,2069.000000,0.830116
dense_500x1000,prox_linear_ext,block_shuffle,0.950000,0.001000,0.000114,8.024252,43,1226.000000,0.477352
dense_500x1000,prox_linear_ext,gs_r,0.950000,0.001000,0.000114,8.024252,43,1142.000000,0.901539
dense_500x1000,prox_linear_ext,gsl_r,0.950000,0.001000,0.000114,8.024252,43,1150.000000,0.913100
dense_500x1000,prox_linear_sgd,shuffle,0.950000,0.001000,21.190434,5297.608419,0,1594.000000,2.687098
dense_500x1000,prox_linear_svrg,shuffle,0.950000,0.001000,0.000114,8.024252,43,6583.000000,26.146007
dense_500x1000,bcm,cyclic,0.950000,0.001000,0.000114,8.024252,43,1194.000000,4.525644
dense_500x1000,bcm,shuffle,0.950000,0.001000,0.000114,8.024252,43,1216.000000,4.618193
dense_500x1000,bcm,random,0.950000,0.001000,0.000114,8.024252,43,1212.000000,4.594020
dense_500x1000,bcm,block_shuffle,0.950000,0.001000,0.000114,8.024252,43,1215.000000,4.607781
dense_500x1000,bcm,gs_r,0.950000,0.001000,0.000114,8.024252,43,1219.000000,4.626187
dense_500x1000,bcm,gsl_r,0.950000,0.001000,0.000114,8.024252,43,1206.000000,4.563895
dense_500x1000,sklearn,-,,0.001000,0.000112,8.024237,47,,0.040769
dense_1000x5000,nesterov,random,0.300000,0.100000,0.238950,1780.324360,33,1000.000000,0.956279
dense_1000x5000,nesterov_ls,random,0.300000,0.100000,4.647023,4263.740989,716,1000.000000,1.073014
dense_1000x5000,prox_lin,cyclic,0.300000,0.100000,0.214091,1731.389333,20,17.000000,0.071052
dense_1000x5000,prox_lin,shuffle,0.300000,0.100000,0.214091,1731.389333,20,19.000000,0.082505
dense_1000x5000,prox_lin,random,0.300000,0.100000,0.214091,1731.389333,20,26.000000,0.108658
dense_1000x5000,prox_lin,block_shuffle,0.300000,0.100000,0.214091,1731.389333,20,19.000000,0.085171
dense_1000x5000,prox_lin,gs_r,0.300000,0.100000,0.214091,1731.389333,20,14.000000,0.125127
dense_1000x5000,prox_lin,gsl_r,0.300000,0.100000,0.214091,1731.389333,20,14.000000,0.117174
dense_1000x5000,prox_point,cyclic,0.300000,0.100000,0.214091,1731.389333,20,17.000000,0.070735
dense_1000x5000,prox_point,shuffle,0.300000,0.100000,0.214091,1731.389333,20,18.000000,0.077767
dense_1000x5000,prox_point,random,0.300000,0.100000,0.214091,1731.389333,20,31.000000,0.129386
dense_1000x5000,prox_point,block_shuffle,0.300000,0.100000,0.214091,1731.389333,20,18.000000,0.078226
dense_1000x5000,prox_point,gs_r,0.300000,0.100000,0.214091,1731.389333,20,14.000000,0.121126
dense_1000x5000,prox_point,gsl_r,0.300000,0.100000,0.214091,1731.389333,20,14.000000,0.116695
dense_1000x5000,prox_linear_ext,cyclic,0.300000,0.100000,0.214091,1731.389333,20,17.000000,0.070602
dense_1000x5000,prox_linear_ext,shuffle,0.300000,0.100000,0.214091,1731.389333,20,18.000000,0.077763
dense_1000x5000,prox_linear_ext,random,0.300000,0.100000,0.214091,1731.389333,20,38.000000,0.155372
dense_1000x5000,prox_linear_ext,block_shuffle,0.300000,0.100000,0.214091,1731.389333,20,18.000000,0.074953
dense_1000x5000,prox_linear_ext,gs_r,0.300000,0.100000,0.214091,1731.389333,20,14.000000,0.117820
dense_1000x5000,prox_linear_ext,gsl_r,0.300000,0.100000,0.214091,1731.389333,20,14.000000,0.117352
dense_1000x5000,prox_linear_sgd,shuffle,0.300000,0.100000,22.608401,11304.200402,0,108.000000,1.044895
dense_1000x5000,bcm,cyclic,0.300000,0.100000,0.214091,1731.389333,20,18.000000,0.698587
dense_1000x5000,bcm,shuffle,0.300000,0.100000,0.214091,1731.389333,20,18.000000,0.700362
dense_1000x5000,bcm,random,0.300000,0.100000,0.214091,1731.389333,20,19.000000,0.739120
dense_1000x5000,bcm,block_shuffle,0.300000,0.100000,0.214091,1731.389333,20,19.000000,0.746691
dense_1000x5000,bcm,gs_r,0.300000,0.100000,0.214091,1731.389333,20,19.000000,0.736485
dense_1000x5000,bcm,gsl_r,0.300000,0.100000,0.214091,1731.389333,20,19.000000,0.738331
dense_1000x5000,nesterov,random,0.500000,0.100000,0.224928,1753.811459,25,1000.000000,1.034939
dense_1000x5000,nesterov_ls,random,0.500000,0.100000,4.648140,4264.228358,718,1000.000000,1.064380
dense_1000x5000,prox_lin,cyclic,0.500000,0.100000,0.214091,1731.389333,20,17.000000,0.073442
dense_1000x5000,prox_lin,shuffle,0.500000,0.100000,0.214091,1731.389333,20,19.000000,0.087287
dense_1000x5000,prox_lin,random,0.500000,0.100000,0.214091,1731.389333,20,28.000000,0.119824
dense_1000x5000,prox_lin,block_shuffle,0.500000,0.100000,0.214091,1731.389333,20,18.000000,0.076770
dense_1000x5000,prox_lin,gs_r,0.500000,0.100000,0.214091,1731.389333,20,14.000000,0.122365
dense_1000x5000,prox_lin,gsl_r,0.500000,0.100000,0.214091,1731.389333,20,14.000000,0.120845
dense_1000x5000,prox_point,cyclic,0.500000,0.100000,0.214091,1731.389333,20,17.000000,0.073723
dense_1000x5000,prox_point,shuffle,0.500000,0.100000,0.214091,1731.389333,20,19.000000,0.088527
dense_1000x5000,prox_point,random,0.500000,0.100000,0.214091,1731.389333,20,30.000000,0.127832
dense_1000x5000,prox_point,block_shuffle,0.500000,0.100000,0.214091,1731.389333,20,18.000000,0.076749
dense_1000x5000,prox_point,gs_r,0.500000,0.100000,0.214091,1731.389333,20,14.000000,0.117837
dense_1000x5000,prox_point,gsl_r,0.500000,0.100000,0.214091,1731.389333,20,14.000000,0.117991
dense_1000x5000,prox_linear_ext,cyclic,0.500000,0.100000,0.214091,1731.389333,20,17.000000,0.071548
dense_1000x5000,prox_linear_ext,shuffle,0.500000,0.100000,0.214091,1731.389333,20,19.000000,0.082289
dense_1000x5000,prox_linear_ext,random,0.500000,0.100000,0.214091,1731.389333,20,34.000000,0.142878
dense_1000x5000,prox_linear_ext,block_shuffle,0.500000,0.100000,0.214091,1731.389333,20,19.000000,0.081352
dense_1000x5000,prox_linear_ext,gs_r,0.500000,0.100000,0.214091,1731.389333,20,14.000000,0.118307
dense_1000x5000,prox_linear_ext,gsl_r,0.500000,0.100000,0.214091,1731.389333,20,14.000000,0.118704
dense_1000x5000,prox_linear_sgd,shuffle,0.500000,0.100000,22.608401,11304.200402,0,108.000000,1.065428
dense_1000x5000,bcm,cyclic,0.500000,0.100000,0.214091,1731.389333,20,19.000000,0.744906
dense_1000x5000,bcm,shuffle,0.500000,0.100000,0.214091,1731.389333,20,19.000000,0.737401
dense_1000x5000,bcm,random,0.500000,0.100000,0.214091,1731.389333,20,18.000000,0.705326
dense_1000x5000,bcm,block_shuffle,0.500000,0.100000,0.214091,1731.389333,20,19.000000,0.741204
dense_1000x5000,bcm,gs_r,0.500000,0.100000,0.214091,1731.389333,20,18.000000,0.708240
dense_1000x5000,bcm,gsl_r,0.500000,0.100000,0.214091,1731.389333,20,18.000000,0.705829
dense_1000x5000,nesterov,random,0.700000,0.100000,0.231621,1771.579507,32,1000.000000,0.982767
dense_1000x5000,nesterov_ls,random,0.700000,0.100000,4.648113,4264.021966,718,1000.000000,1.132544
dense_1000x5000,prox_lin,cyclic,0.700000,0.100000,0.214091,1731.389333,20,17.000000,0.071116
dense_1000x5000,prox_lin,shuffle,0.700000,0.100000,0.214091,1731.389333,20,19.000000,0.082360
dense_1000x5000,prox_lin,random,0.700000,0.100000,0.214091,1731.389333,20,27.000000,0.113520
dense_1000x5000,prox_lin,block_shuffle,0.700000,0.100000,0.214091,1731.389333,20,20.000000,0.083358
dense_1000x5000,prox_lin,gs_r,0.700000,0.100000,0.214091,1731.389333,20,14.000000,0.117134
dense_1000x5000,prox_lin,gsl_r,0.700000,0.100000,0.214091,1731.389333,20,14.000000,0.117628
dense_1000x5000,prox_point,cyclic,0.700000,0.100000,0.214091,1731.389333,20,17.000000,0.070742
dense_1000x5000,prox_point,shuffle,0.700000,0.100000,0.214091,1731.389333,20,19.000000,0.082970
dense_1000x5000,prox_point,random,0.700000,0.100000,0.214091,1731.389333,20,30.000000,0.125266
dense_1000x5000,prox_point,block_shuffle,0.700000,0.100000,0.214091,1731.389333,20,20.000000,0.082704
dense_1000x5000,prox_point,gs_r,0.700000,0.100000,0.214091,1731.389333,20,14.000000,0.117020
dense_1000x5000,prox_point,gsl_r,0.700000,0.100000,0.214091,1731.389333,20,14.000000,0.118403
dense_1000x5000,prox_linear_ext,cyclic,0.700000,0.100000,0.214091,1731.389333,20,17.000000,0.072201
dense_1000x5000,prox_linear_ext,shuffle,0.700000,0.100000,0.214091,1731.389333,20,19.000000,0.084260
dense_1000x5000,prox_linear_ext,random,0.700000,0.100000,0.214091,1731.389333,20,36.000000,0.150139
dense_1000x5000,prox_linear_ext,block_shuffle,0.700000,0.100000,0.214091,1731.389333,20,18.000000,0.076589
dense_1000x5000,prox_linear_ext,gs_r,0.700000,0.100000,0.214091,1731.389333,20,14.000000,0.118618
dense_1000x5000,prox_linear_ext,gsl_r,0.700000,0.100000,0.214091,1731.389333,20,14.000000,0.118833
dense_1000x5000,prox_linear_sgd,shuffle,0.700000,0.100000,22.608401,11304.200402,0,108.000000,1.058365
dense_1000x5000,bcm,cyclic,0.700000,0.100000,0.214091,1731.389333,20,19.000000,0.738194
dense_1000x5000,bcm,shuffle,0.700000,0.100000,0.214091,1731.389333,20,19.000000,0.738918
dense_1000x5000,bcm,random,0.700000,0.100000,0.214091,1731.389333,20,19.000000,0.739682
dense_1000x5000,bcm,block_shuffle,0.700000,0.100000,0.214091,1731.389333,20,18.000000,0.700967
dense_1000x5000,bcm,gs_r,0.700000,0.100000,0.214091,1731.389333,20,19.000000,0.736348
dense_1000x5000,bcm,gsl_r,0.700000,0.100000,0.214091,1731.389333,20,19.000000,0.738700
dense_1000x5000,nesterov,random,0.850000,0.100000,0.235825,1757.885533,24,1000.000000,0.932047
dense_1000x5000,nesterov_ls,random,0.850000,0.100000,4.647053,4263.870914,718,1000.000000,1.155772
dense_1000x5000,prox_lin,cyclic,0.850000,0.100000,0.214091,1731.389333,20,17.000000,0.071055
dense_1000x5000,prox_lin,shuffle,0.850000,0.100000,0.214091,1731.389333,20,19.000000,0.082478
dense_1000x5000,prox_lin,random,0.850000,0.100000,0.214091,1731.389333,20,31.000000,0.129059
dense_1000x5000,prox_lin,block_shuffle,0.850000,0.100000,0.214091,1731.389333,20,19.000000,0.079119
dense_1000x5000,prox_lin,gs_r,0.850000,0.100000,0.214091,1731.389333,20,14.000000,0.117164
dense_1000x5000,prox_lin,gsl_r,0.850000,0.100000,0.214091,1731.389333,20,14.000000,0.117603
dense_1000x5000,prox_point,cyclic,0.850000,0.100000,0.214091,1731.389333,20,17.000000,0.071178
dense_1000x5000,prox_point,shuffle,0.850000,0.100000,0.214091,1731.389333,20,19.000000,0.081729
dense_1000x5000,prox_point,random,0.850000,0.100000,0.214091,1731.389333,20,34.000000,0.141286
dense_1000x5000,prox_point,block_shuffle,0.850000,0.100000,0.214091,1731.389333,20,19.000000,0.078678
dense_1000x5000,prox_point,gs_r,0.850000,0.100000,0.214091,1731.389333,20,14.000000,0.117952
dense_1000x5000,prox_point,gsl_r,0.850000,0.100000,0.214091,1731.389333,20,14.000000,0.120536
dense_1000x5000,prox_linear_ext,cyclic,0.850000,0.100000,0.214091,1731.389333,20,17.000000,0.072419
dense_1000x5000,prox_linear_ext,shuffle,0.850000,0.100000,0.214091,1731.389333,20,19.000000,0.082080
dense_1000x5000,prox_linear_ext,random,0.850000,0.100000,0.214091,1731.389333,20,39.000000,0.159223
dense_1000x5000,prox_linear_ext,block_shuffle,0.850000,0.100000,0.214091,1731.389333,20,18.000000,0.075694
dense_1000x5000,prox_linear_ext,gs_r,0.850000,0.100000,0.214091,1731.389333,20,14.000000,0.119265
dense_1000x5000,prox_linear_ext,gsl_r,0.850000,0.100000,0.214091,1731.389333,20,14.000000,0.118009
dense_1000x5000,prox_linear_sgd,shuffle,0.850000,0.100000,22.608401,11304.200402,0,109.000000,1.067594
dense_1000x5000,bcm,cyclic,0.850000,0.100000,0.214091,1731.389333,20,18.000000,0.706990
dense_1000x5000,bcm,shuffle,0.850000,0.100000,0.214091,1731.389333,20,18.000000,0.701717
dense_1000x5000,bcm,random,0.850000,0.100000,0.214091,1731.389333,20,19.000000,0.737459
dense_1000x5000,bcm,block_shuffle,0.850000,0.100000,0.214091,1731.389333,20,18.000000,0.700616
dense_1000x5000,bcm,gs_r,0.850000,0.100000,0.214091,1731.389333,20,18.000000,0.704335
dense_1000x5000,bcm,gsl_r,0.850000,0.100000,0.214091,1731.389333,20,18.000000,0.698065
dense_1000x5000,nesterov,random,0.950000,0.100000,0.221734,1759.839837,29,1000.000000,0.926199
dense_1000x5000,nesterov_ls,random,0.950000,0.100000,4.647753,4263.686471,717,1000.000000,1.034881
dense_1000x5000,prox_lin,cyclic,0.950000,0.100000,0.214091,1731.389333,20,17.000000,0.070775
dense_1000x5000,prox_lin,shuffle,0.950000,0.100000,0.214091,1731.389333,20,18.000000,0.077871
dense_1000x5000,prox_lin,random,0.950000,0.100000,0.214091,1731.389333,20,29.000000,0.120645
dense_1000x5000,prox_lin,block_shuffle,0.950000,0.100000,0.214091,1731.389333,20,19.000000,0.078636
dense_1000x5000,prox_lin,gs_r,0.950000,0.100000,0.214091,1731.389333,20,14.000000,0.116655
dense_1000x5000,prox_lin,gsl_r,0.950000,0.100000,0.214091,1731.389333,20,14.000000,0.116507
dense_1000x5000,prox_point,cyclic,0.950000,0.100000,0.214091,1731.389333,20,17.000000,0.070889
